id,manufacturer,model,transmission,color,odometer,year,engineFuel,engineType,engineCapacity,bodyType,drivetrain,photos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
22224,Citroen,C4 Picasso,mechanical,silver,255000,2011,diesel,diesel,1.6,hatchback,front,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
22225,Volkswagen,Passat,mechanical,green,356000,1998,gasoline,gasoline,1.8,universal,front,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22226,Hyundai,Santa Fe,mechanical,silver,230000,2010,diesel,diesel,2.2,suv,front,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
22227,Skoda,Yeti,automatic,green,100000,2013,gasoline,gasoline,1.8,suv,all,16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
22228,Daewoo,Nexia,automatic,green,187000,1996,gasoline,gasoline,1.5,hatchback,front,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22229,Hyundai,Solaris,automatic,grey,74000,2016,gasoline,gasoline,1.6,sedan,front,6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22230,Audi,A4,mechanical,green,330000,1994,gasoline,gasoline,1.6,sedan,front,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22231,Renault,Laguna,mechanical,other,347000,2001,diesel,diesel,1.9,hatchback,front,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
22232,Renault,Grand Scenic,mechanical,silver,204000,2012,diesel,diesel,1.5,minivan,front,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
22233,Toyota,Land Cruiser,automatic,silver,241800,2010,diesel,diesel,3,suv,all,13,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
22234,Pontiac,Firebird,automatic,red,138404,1990,gasoline,gasoline,3.1,cabriolet,rear,16,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
22235,Audi,A8,automatic,brown,156000,2014,gasoline,gasoline,4,sedan,all,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
22236,Volkswagen,T3,mechanical,green,400000,1987,diesel,diesel,1.6,minibus,rear,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22237,Land Rover,Range Rover Sport,automatic,black,229000,2010,diesel,diesel,3,suv,all,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22238,Mercedes-Benz,T2,mechanical,green,555555,1986,diesel,diesel,3.8,van,rear,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22239,Audi,A8,automatic,grey,308567,2002,diesel,diesel,3.3,sedan,all,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
22240,Opel,Astra,mechanical,silver,150000,2010,gasoline,gasoline,1.4,hatchback,front,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22241,Citroen,Xantia,mechanical,silver,340,1994,gasoline,gasoline,1.8,hatchback,front,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22242,Peugeot,306,mechanical,blue,190000,1998,gasoline,gasoline,1.4,universal,front,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22243,Volvo,XC70,automatic,black,268760,2001,gasoline,gasoline,2.4,universal,all,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
22244,Citroen,Xsara,mechanical,blue,338000,2001,diesel,diesel,1.9,universal,front,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
22245,Volkswagen,Touran,automatic,black,160000,2008,gasoline,gasoline,1.4,minivan,front,18,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22246,Volkswagen,Passat,automatic,black,315000,2006,diesel,diesel,2,sedan,front,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
22247,BMW,X6,automatic,white,94635,2012,gasoline,gasoline,3,suv,all,19,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22248,Renault,Laguna,mechanical,red,340000,2007,diesel,diesel,1.9,universal,front,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
22249,Chevrolet,HHR,automatic,orange,150000,2005,gasoline,gasoline,2.2,universal,front,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22250,Audi,80,mechanical,blue,215000,1992,gasoline,gasoline,2,sedan,front,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22251,Mazda,6,automatic,blue,119091,2010,gasoline,gasoline,2.5,sedan,front,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22252,BMW,X5,automatic,blue,180000,2001,gasoline,gasoline,4.4,suv,all,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
22253,Renault,Vel Satis,automatic,grey,260000,2004,diesel,diesel,2.2,hatchback,front,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22254,Alfa Romeo,GTV,mechanical,blue,156000,1996,gasoline,gasoline,2,coupe,front,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
22255,Mazda,3,mechanical,grey,241402,2006,gasoline,gasoline,2.3,hatchback,front,7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
22256,Citroen,Xsara Picasso,mechanical,silver,240000,2003,diesel,diesel,2,minivan,front,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22257,Mercedes-Benz,GLK220,automatic,black,240000,2012,diesel,diesel,2.2,suv,all,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
22258,Nissan,Primera,mechanical,silver,340000,2002,diesel,diesel,2.2,universal,front,15,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
22259,Renault,Megane,mechanical,silver,280000,1999,diesel,diesel,1.9,universal,front,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22260,Hyundai,Elantra,mechanical,silver,200000,2001,gasoline,gasoline,1.6,sedan,front,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
22261,Volkswagen,Golf,mechanical,red,380000,1999,gasoline,gasoline,1.4,universal,front,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22262,Peugeot,406,mechanical,grey,154000,1995,gasoline,gasoline,1.8,sedan,front,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22263,Toyota,Camry,automatic,black,183000,2007,gasoline,gasoline,3.5,sedan,front,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22264,Audi,100,mechanical,grey,400000,1984,gasoline,gasoline,1.8,sedan,front,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22265,Chrysler,Pacifica,automatic,brown,310000,2006,gasoline,gasoline,3.5,minivan,front,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
22266,Volkswagen,Passat,mechanical,blue,320000,1997,gasoline,gasoline,1.6,universal,front,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22267,Nissan,Primera,mechanical,green,310000,1997,gasoline,gasoline,1.6,sedan,front,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
22268,Opel,Zafira,mechanical,silver,151000,2015,diesel,diesel,1.6,minivan,front,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22269,Mercedes-Benz,E200,automatic,black,93500,2014,gasoline,gasoline,2,sedan,rear,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
22270,Ford,Focus,mechanical,black,86000,2011,gasoline,gasoline,1.6,sedan,front,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
22271,Honda,Civic,automatic,black,170000,2007,gasoline,gasoline,1.8,hatchback,front,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
22272,Volvo,S40,mechanical,grey,234000,1996,gasoline,gasoline,2,sedan,front,9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
22273,Peugeot,Partner,mechanical,other,59281,1997,diesel,diesel,2,minivan,front,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22274,Hyundai,Accent,mechanical,red,230000,1996,gasoline,gasoline,1.3,hatchback,front,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22275,Mercedes-Benz,T1,mechanical,orange,600000,1984,diesel,diesel,2.4,pickup,rear,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22276,Mini,Paceman,automatic,blue,37000,2015,gasoline,gasoline,1.6,hatchback,all,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22277,BMW,X5,automatic,grey,251000,2007,diesel,diesel,3,suv,all,11,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22278,Chevrolet,Trax,automatic,red,65900,2015,gasoline,gasoline,1.4,hatchback,front,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
22279,Audi,A8,automatic,green,444000,2000,diesel,diesel,2.5,sedan,front,20,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
22280,Peugeot,308,automatic,grey,160000,2010,gasoline,gasoline,1.6,hatchback,front,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
22281,Hyundai,Sonata,automatic,black,160000,2010,gasoline,gasoline,2.4,sedan,front,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22282,BMW,525,automatic,blue,304000,2001,gasoline,gasoline,2.5,sedan,rear,15,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
22283,Volkswagen,Polo Sedan,automatic,blue,74000,2016,gasoline,gasoline,1.6,sedan,front,11,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
22284,Toyota,RAV4,automatic,black,85000,2011,gasoline,gasoline,2,suv,all,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22285,Renault,Espace,mechanical,silver,400000,2000,diesel,diesel,2.2,minivan,front,9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
22286,BMW,316,mechanical,violet,484000,1994,gasoline,gasoline,1.6,sedan,rear,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22287,Peugeot,J5,mechanical,white,280000,1991,diesel,diesel,1.9,minibus,front,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22288,BMW,318,mechanical,blue,400000,1998,gasoline,gasoline,1.9,sedan,rear,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
22289,Skoda,Octavia,mechanical,white,230000,2008,gasoline,gasoline,1.6,liftback,front,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22290,Lexus,LX,automatic,black,230000,2011,gasoline,gasoline,5.7,suv,all,11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22291,Mercedes-Benz,Sprinter,mechanical,white,340000,2014,diesel,diesel,2.2,minibus,rear,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
22292,Volkswagen,T3,mechanical,blue,1000000,1990,diesel,diesel,1.9,minibus,rear,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22293,Peugeot,807,mechanical,silver,260000,2004,diesel,diesel,2.2,minivan,front,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
22294,Volkswagen,Passat,automatic,black,324000,2008,gasoline,gasoline,2,sedan,front,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
22295,Opel,Astra,mechanical,other,98000,2015,diesel,diesel,1.6,universal,front,12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22296,Opel,Vivaro,mechanical,black,368000,2002,diesel,diesel,1.9,minibus,front,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22297,Dodge,Stratus,automatic,green,160000,2002,gasoline,gasoline,3,coupe,front,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22298,Peugeot,807,mechanical,blue,315000,2005,diesel,diesel,2,minivan,front,15,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
22299,Peugeot,605,mechanical,other,496000,1992,diesel,diesel,2.1,sedan,front,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22300,Opel,Vectra,automatic,black,190000,2008,gasoline,gasoline,1.8,hatchback,front,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
22301,Volkswagen,Touareg,automatic,black,220000,2011,diesel,diesel,3,suv,all,15,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22302,Ford,Mondeo,mechanical,silver,180000,2005,gasoline,gasoline,2,sedan,front,22,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
22303,Mitsubishi,Outlander,automatic,other,215000,2012,gasoline,gasoline,2,suv,all,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22304,Citroen,Xantia,mechanical,blue,170000,1998,gasoline,gasoline,1.8,hatchback,front,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
22305,Ford,Escort,mechanical,red,365214,1997,gasoline,gasoline,1.6,sedan,front,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22306,Nissan,Primera,mechanical,blue,338320,2001,diesel,diesel,2,hatchback,front,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22307,Audi,A6,automatic,silver,300000,2000,diesel,diesel,2.5,universal,all,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
22308,Renault,Megane,mechanical,silver,290000,2004,gasoline,gasoline,1.6,sedan,front,24,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22309,Volkswagen,Passat,mechanical,red,524744,1990,gasoline,gasoline,1.8,universal,front,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
22310,Volvo,440,mechanical,white,150000,1989,gasoline,gasoline,1.7,hatchback,front,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22311,Peugeot,206,mechanical,white,355000,2004,diesel,diesel,1.4,hatchback,front,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22312,Citroen,Xsara,mechanical,other,300000,2000,gasoline,gasoline,1.6,universal,front,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22313,Nissan,Qashqai,mechanical,black,146000,2011,gasoline,gasoline,1.6,suv,front,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
22314,Audi,A4,mechanical,black,350000,1997,gasoline,gasoline,1.8,sedan,front,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
22315,Mercedes-Benz,S500,automatic,blue,308450,1998,gasoline,gasoline,5,sedan,rear,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22316,Renault,Laguna,mechanical,red,350000,2001,diesel,diesel,1.9,hatchback,front,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22317,Renault,Scenic,mechanical,white,300000,1997,gasoline,gasoline,1.6,minivan,front,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22318,Ford,Galaxy,mechanical,blue,382000,1998,diesel,diesel,1.9,minivan,front,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22319,Chevrolet,Aveo,automatic,black,130000,2013,gasoline,gasoline,1.4,sedan,front,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
22320,Mercedes-Benz,E280,automatic,silver,320000,2000,gasoline,gasoline,2.8,sedan,all,14,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
22321,Ford,Focus,mechanical,other,130000,2015,gasoline,gasoline,1,sedan,front,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
22322,Toyota,Camry,automatic,silver,193121,2006,gasoline,gasoline,2.4,sedan,front,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22323,Nissan,Sentra,mechanical,black,41000,2014,gasoline,gasoline,1.6,sedan,front,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
22324,Mercedes-Benz,MB100,mechanical,white,283692,1990,diesel,diesel,2.4,minibus,front,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22325,Audi,Q5,automatic,grey,292000,2009,gasoline,gasoline,3.2,suv,all,13,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
22326,Renault,Megane,mechanical,black,150000,2011,diesel,diesel,1.5,hatchback,front,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
22327,Skoda,Octavia,automatic,grey,180000,2011,gasoline,gasoline,1.4,liftback,front,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
22328,Volkswagen,Passat,automatic,black,92000,2016,gasoline,gasoline,1.8,sedan,front,14,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22329,Mitsubishi,L400,mechanical,white,385000,2000,diesel,diesel,2.5,minibus,rear,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22330,Peugeot,408,automatic,silver,88000,2013,gasoline,gasoline,1.6,sedan,front,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
22331,Volkswagen,Vento,mechanical,silver,270000,1994,diesel,diesel,1.9,sedan,front,25,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
22332,Toyota,Yaris,automatic,grey,209000,2008,gasoline,gasoline,1.3,hatchback,front,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22333,Citroen,Jumper,mechanical,white,450000,1997,diesel,diesel,2.5,van,front,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22334,Toyota,Verso,automatic,white,251263,2009,gasoline,gasoline,1.8,minivan,front,14,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22335,Peugeot,206,automatic,silver,166606,2005,gasoline,gasoline,1.4,hatchback,front,10,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
22336,Mercedes-Benz,ML350,automatic,silver,202000,2008,diesel,diesel,3.2,suv,all,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22337,BMW,750,automatic,black,224000,2007,gasoline,gasoline,4.8,sedan,rear,17,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22338,Fiat,Ulysse,mechanical,black,195000,2007,diesel,diesel,2.2,minivan,front,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22339,Ford,Mondeo,mechanical,green,350000,1997,diesel,diesel,1.8,hatchback,front,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
22340,Mercedes-Benz,B180,automatic,other,196000,2005,diesel,diesel,2,hatchback,front,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
22341,Opel,Astra,mechanical,blue,320000,1999,gasoline,gasoline,1.4,universal,front,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22342,Chevrolet,Camaro,automatic,blue,20000,2016,gasoline,gasoline,2,coupe,rear,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
22343,Nissan,Almera,mechanical,silver,430000,1996,gasoline,gasoline,1.4,sedan,front,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22344,Citroen,C4,mechanical,brown,104000,2013,gasoline,gasoline,1.6,sedan,front,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22345,Nissan,Almera,mechanical,grey,69000,2016,gasoline,gasoline,1.6,sedan,front,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
22346,Mazda,323,mechanical,blue,210000,1997,gasoline,gasoline,1.5,hatchback,front,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22347,BMW,316,mechanical,other,250000,1993,gasoline,gasoline,1.6,sedan,rear,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
22348,Chevrolet,Cruze,automatic,black,135000,2013,gasoline,gasoline,1.4,sedan,front,10,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
22349,Nissan,Qashqai,mechanical,black,215000,2008,gasoline,gasoline,2,suv,all,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22350,Opel,Astra,mechanical,silver,260000,2008,diesel,diesel,1.3,universal,front,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22351,Ford,Focus,mechanical,other,70000,2014,gasoline,gasoline,1.6,sedan,front,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
22352,Citroen,C4 Grand Picasso,mechanical,silver,201000,2011,gasoline,gasoline,1.6,minivan,front,28,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
22353,Mercedes-Benz,CLS350,automatic,silver,245500,2004,gasoline,gasoline,3.5,sedan,rear,27,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
22354,Hyundai,Santa Fe,automatic,white,143000,2013,diesel,diesel,2.2,suv,all,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22355,BMW,316,mechanical,blue,400000,1996,gasoline,gasoline,1.6,sedan,rear,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22356,Ford,C-Max,mechanical,black,290000,2008,gasoline,gasoline,1.8,minivan,front,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
22357,Ford,Galaxy,mechanical,grey,153000,2008,gasoline,gasoline,2,minivan,front,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
22358,Peugeot,605,mechanical,grey,1000,1991,gasoline,gasoline,2,sedan,front,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22359,Audi,A6,mechanical,black,260000,2000,diesel,diesel,2.5,universal,front,17,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
22360,Volkswagen,Bora,mechanical,other,250000,2003,gasoline,gasoline,1.6,sedan,front,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
22361,Volkswagen,Passat,mechanical,blue,350000,1989,gasoline,gasoline,1.8,sedan,front,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22362,Honda,Accord,mechanical,silver,285500,1999,gasoline,gasoline,2,sedan,front,10,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
22363,Hyundai,Lantra,mechanical,silver,230000,1997,diesel,diesel,1.9,universal,front,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22364,Ford,Fusion,automatic,blue,70811,2016,gasoline,gasoline,1.5,sedan,front,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22365,Audi,A6 Allroad,automatic,silver,237000,2006,gasoline,gasoline,3.2,universal,all,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
22366,Renault,Grand Scenic,mechanical,white,190000,2014,diesel,diesel,1.5,minivan,front,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
